State/UT & Code,Constituency Name & Code,Code Name,Category,Men,Women,Third Gender,Total
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Voters - General,644627,640319,11,1284957
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Voters - Overseas,0,0,0,0
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Voters - Proxy,NA,NA,NA,0
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Voters - Postal,NA,NA,NA,16977
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Voters - Total,NA,NA,NA,1301934
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,NA,NA,NA,0
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Voters - Polling Percentage,NA,NA,NA,84.97
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Votes - Total Votes Polled On Evm,NA,NA,NA,1284957
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Votes - Total Deducted Votes From Evm,NA,NA,NA,13418
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Votes - Total Valid Votes Polled On Evm,NA,NA,NA,1271539
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Votes - Postal Votes Counted,NA,NA,NA,16977
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Votes - Postal Votes Deducted,NA,NA,NA,928
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Votes - Valid Postal Votes,NA,NA,NA,16049
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Votes - Total Valid Votes Polled,NA,NA,NA,1287588
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Votes - Test Votes Polled On Evm,NA,NA,NA,0
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Votes - Votes Polled For 'Nota'(Including Postal),NA,NA,NA,13518
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Votes - Tendered Votes,NA,NA,NA,20
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Polling Station - Number,NA,NA,NA,1644
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Polling Station - Average Electors Per Polling,NA,NA,NA,932
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Polling Station - Dates(S) Of Re-Poll If Any,NA,NA,NA,NA
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,NA,NA,NA,NA
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Dates - Polling Date - 13/05/2024,NA,NA,NA,NA
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Dates - Counting Date - 04/06/2024,NA,NA,NA,NA
Andhra Pradesh-S01,Amalapuram-SC,S01_7,"Dates - Declaration Of
Result Date - 04/06/2024",NA,NA,NA,NA
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,NA,NA,NA,NA
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Result - Candidate -Winner: - Gumma Thanuja Rani,NA,NA,NA,NA
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Result - Winner - Votes ,NA,NA,NA,477005
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Result - Party Runner-Up: - Bharatiya Janata Party,NA,NA,NA,NA
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Result - Candidate Runner-Up: - Kothapalli Geetha,NA,NA,NA,454785
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Result - Candidate Votes ,NA,NA,NA,NA
Andhra Pradesh-S01,Amalapuram-SC,S01_7,Result - Votes- Margin,NA,NA,NA,342196
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Candidates - Nominated,15,4,0,19
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Candidates - Nomination Rejected,5,2,0,7
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Candidates - Withdrawn,0,0,0,0
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Candidates - Contested,10,2,0,12
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Candidates - Forfeited Deposit,9,1,0,10
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Electors - General,791970,830636,96,1622702
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Electors - Overseas,347,99,1,447
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Electors - Service,658,45,0,703
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Electors - Total,792975,830780,97,1623852
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Voters - General,647732,666090,60,1313882
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Voters - Overseas,6,3,0,9
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Voters - Proxy,NA,NA,NA,0
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Voters - Postal,NA,NA,NA,15271
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Voters - Total,NA,NA,NA,1329162
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,NA,NA,NA,2140
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Voters - Polling Percentage,NA,NA,NA,81.85
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Votes - Total Votes Polled On Evm,NA,NA,NA,1313891
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Votes - Total Deducted Votes From Evm,NA,NA,NA,26442
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Votes - Total Valid Votes Polled On Evm,NA,NA,NA,1287449
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Votes - Postal Votes Counted,NA,NA,NA,15271
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Votes - Postal Votes Deducted,NA,NA,NA,1858
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Votes - Valid Postal Votes,NA,NA,NA,13413
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Votes - Total Valid Votes Polled,NA,NA,NA,1300862
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Votes - Test Votes Polled On Evm,NA,NA,NA,0
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Votes - Votes Polled For 'Nota'(Including Postal),NA,NA,NA,24435
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Votes - Tendered Votes,NA,NA,NA,29
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Polling Station - Number,NA,NA,NA,1577
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Polling Station - Average Electors Per Polling,NA,NA,NA,1030
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Polling Station - Dates(S) Of Re-Poll If Any,NA,NA,NA,NA
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,NA,NA,NA,NA
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Dates - Polling Date - 13/05/2024,NA,NA,NA,NA
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Dates - Counting Date - 04/06/2024,NA,NA,NA,NA
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,"Dates - Declaration Of
Result Date - 04/06/2024",NA,NA,NA,NA
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,NA,NA,NA,NA
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Result - Candidate -Winner: - Gumma Thanuja Rani,NA,NA,NA,NA
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Result - Winner - Votes ,NA,NA,NA,477005
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Result - Party Runner-Up: - Bharatiya Janata Party,NA,NA,NA,NA
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Result - Candidate Runner-Up: - Kothapalli Geetha,NA,NA,NA,487376
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Result - Candidate Votes ,NA,NA,NA,NA
Andhra Pradesh-S01,Rajahmundry-GEN,S01_8,Result - Votes- Margin,NA,NA,NA,239139
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Candidates - Nominated,23,4,0,27
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Candidates - Nomination Rejected,5,1,0,6
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Candidates - Withdrawn,0,0,0,0
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Candidates - Contested,18,3,0,21
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Candidates - Forfeited Deposit,17,2,0,19
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Electors - General,721233,751237,78,1472548
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Electors - Overseas,299,76,0,375
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Electors - Service,856,32,0,888
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Electors - Total,722388,751345,78,1473811
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Voters - General,602695,614581,47,1217323
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Voters - Overseas,23,5,0,28
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Voters - Proxy,NA,NA,NA,0
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Voters - Postal,NA,NA,NA,15202
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Voters - Total,NA,NA,NA,1232553
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,NA,NA,NA,0
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Voters - Polling Percentage,NA,NA,NA,83.63
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Votes - Total Votes Polled On Evm,NA,NA,NA,1217351
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Votes - Total Deducted Votes From Evm,NA,NA,NA,7554
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Votes - Total Valid Votes Polled On Evm,NA,NA,NA,1209797
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Votes - Postal Votes Counted,NA,NA,NA,15202
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Votes - Postal Votes Deducted,NA,NA,NA,1402
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Votes - Valid Postal Votes,NA,NA,NA,13800
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Votes - Total Valid Votes Polled,NA,NA,NA,1223597
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Votes - Test Votes Polled On Evm,NA,NA,NA,0
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Votes - Votes Polled For 'Nota'(Including Postal),NA,NA,NA,7679
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Votes - Tendered Votes,NA,NA,NA,7
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Polling Station - Number,NA,NA,NA,1463
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Polling Station - Average Electors Per Polling,NA,NA,NA,1007
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Polling Station - Dates(S) Of Re-Poll If Any,NA,NA,NA,NA
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,NA,NA,NA,NA
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Dates - Polling Date - 13/05/2024,NA,NA,NA,NA
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Dates - Counting Date - 04/06/2024,NA,NA,NA,NA
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,"Dates - Declaration Of
Result Date - 04/06/2024",NA,NA,NA,NA
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,NA,NA,NA,NA
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Result - Candidate -Winner: - Gumma Thanuja Rani,NA,NA,NA,NA
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Result - Winner - Votes ,NA,NA,NA,477005
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Result - Party Runner-Up: - Bharatiya Janata Party,NA,NA,NA,NA
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Result - Candidate Runner-Up: - Kothapalli Geetha,NA,NA,NA,430636
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Result - Candidate Votes ,NA,NA,NA,NA
Andhra Pradesh-S01,Narsapuram-GEN,S01_9,Result - Votes- Margin,NA,NA,NA,276864
Andhra Pradesh-S01,Eluru-GEN,S01_10,Candidates - Nominated,14,3,0,17
Andhra Pradesh-S01,Eluru-GEN,S01_10,Candidates - Nomination Rejected,2,2,0,4
Andhra Pradesh-S01,Eluru-GEN,S01_10,Candidates - Withdrawn,0,0,0,0
Andhra Pradesh-S01,Eluru-GEN,S01_10,Candidates - Contested,12,1,0,13
Andhra Pradesh-S01,Eluru-GEN,S01_10,Candidates - Forfeited Deposit,10,1,0,11
Andhra Pradesh-S01,Eluru-GEN,S01_10,Electors - General,799032,838003,126,1637161
Andhra Pradesh-S01,Eluru-GEN,S01_10,Electors - Overseas,209,60,0,269
Andhra Pradesh-S01,Eluru-GEN,S01_10,Electors - Service,660,26,0,686
Andhra Pradesh-S01,Eluru-GEN,S01_10,Electors - Total,799901,838089,126,1638116
Andhra Pradesh-S01,Eluru-GEN,S01_10,Voters - General,676946,693751,54,1370751
Andhra Pradesh-S01,Eluru-GEN,S01_10,Voters - Overseas,22,2,0,24
Andhra Pradesh-S01,Eluru-GEN,S01_10,Voters - Proxy,NA,NA,NA,0
Andhra Pradesh-S01,Eluru-GEN,S01_10,Voters - Postal,NA,NA,NA,17215
Andhra Pradesh-S01,Eluru-GEN,S01_10,Voters - Total,NA,NA,NA,1387990
Andhra Pradesh-S01,Eluru-GEN,S01_10,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,NA,NA,NA,3891
Andhra Pradesh-S01,Eluru-GEN,S01_10,Voters - Polling Percentage,NA,NA,NA,84.73
Andhra Pradesh-S01,Eluru-GEN,S01_10,Votes - Total Votes Polled On Evm,NA,NA,NA,1370775
Andhra Pradesh-S01,Eluru-GEN,S01_10,Votes - Total Deducted Votes From Evm,NA,NA,NA,26262
Andhra Pradesh-S01,Eluru-GEN,S01_10,Votes - Total Valid Votes Polled On Evm,NA,NA,NA,1344513
Andhra Pradesh-S01,Eluru-GEN,S01_10,Votes - Postal Votes Counted,NA,NA,NA,17215
Andhra Pradesh-S01,Eluru-GEN,S01_10,Votes - Postal Votes Deducted,NA,NA,NA,2194
Andhra Pradesh-S01,Eluru-GEN,S01_10,Votes - Valid Postal Votes,NA,NA,NA,15021
Andhra Pradesh-S01,Eluru-GEN,S01_10,Votes - Total Valid Votes Polled,NA,NA,NA,1359534
Andhra Pradesh-S01,Eluru-GEN,S01_10,Votes - Test Votes Polled On Evm,NA,NA,NA,0
Andhra Pradesh-S01,Eluru-GEN,S01_10,Votes - Votes Polled For 'Nota'(Including Postal),NA,NA,NA,22515
Andhra Pradesh-S01,Eluru-GEN,S01_10,Votes - Tendered Votes,NA,NA,NA,6
Andhra Pradesh-S01,Eluru-GEN,S01_10,Polling Station - Number,NA,NA,NA,1744
Andhra Pradesh-S01,Eluru-GEN,S01_10,Polling Station - Average Electors Per Polling,NA,NA,NA,939
Andhra Pradesh-S01,Eluru-GEN,S01_10,Polling Station - Dates(S) Of Re-Poll If Any,NA,NA,NA,NA
Andhra Pradesh-S01,Eluru-GEN,S01_10,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,NA,NA,NA,NA
Andhra Pradesh-S01,Eluru-GEN,S01_10,Dates - Polling Date - 13/05/2024,NA,NA,NA,NA
Andhra Pradesh-S01,Eluru-GEN,S01_10,Dates - Counting Date - 04/06/2024,NA,NA,NA,NA
Andhra Pradesh-S01,Eluru-GEN,S01_10,"Dates - Declaration Of
Result Date - 04/06/2024",NA,NA,NA,NA
Andhra Pradesh-S01,Eluru-GEN,S01_10,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,NA,NA,NA,NA
Andhra Pradesh-S01,Eluru-GEN,S01_10,Result - Candidate -Winner: - Gumma Thanuja Rani,NA,NA,NA,NA
Andhra Pradesh-S01,Eluru-GEN,S01_10,Result - Winner - Votes ,NA,NA,NA,477005
Andhra Pradesh-S01,Eluru-GEN,S01_10,Result - Party Runner-Up: - Bharatiya Janata Party,NA,NA,NA,NA
Andhra Pradesh-S01,Eluru-GEN,S01_10,Result - Candidate Runner-Up: - Kothapalli Geetha,NA,NA,NA,564494
Andhra Pradesh-S01,Eluru-GEN,S01_10,Result - Candidate Votes ,NA,NA,NA,NA
Andhra Pradesh-S01,Eluru-GEN,S01_10,Result - Votes- Margin,NA,NA,NA,181857
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Candidates - Nominated,25,3,0,28
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Candidates - Nomination Rejected,3,0,0,3
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Candidates - Withdrawn,10,0,0,10
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Candidates - Contested,12,3,0,15
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Candidates - Forfeited Deposit,10,3,0,13
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Electors - General,745661,793200,57,1538918
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Electors - Overseas,410,132,0,542
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Electors - Service,551,34,0,585
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Electors - Total,746622,793366,57,1540045
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Voters - General,631911,662040,27,1293978
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Voters - Overseas,79,27,0,106
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Voters - Proxy,NA,NA,NA,0
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Voters - Postal,NA,NA,NA,21405
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Voters - Total,NA,NA,NA,1315489
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,NA,NA,NA,2027
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Voters - Polling Percentage,NA,NA,NA,85.42
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Votes - Total Votes Polled On Evm,NA,NA,NA,1294084
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Votes - Total Deducted Votes From Evm,NA,NA,NA,14035
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Votes - Total Valid Votes Polled On Evm,NA,NA,NA,1280049
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Votes - Postal Votes Counted,NA,NA,NA,21405
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Votes - Postal Votes Deducted,NA,NA,NA,1576
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Votes - Valid Postal Votes,NA,NA,NA,19829
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Votes - Total Valid Votes Polled,NA,NA,NA,1299878
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Votes - Test Votes Polled On Evm,NA,NA,NA,0
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Votes - Votes Polled For 'Nota'(Including Postal),NA,NA,NA,12126
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Votes - Tendered Votes,NA,NA,NA,7
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Polling Station - Number,NA,NA,NA,1768
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Polling Station - Average Electors Per Polling,NA,NA,NA,871
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Polling Station - Dates(S) Of Re-Poll If Any,NA,NA,NA,NA
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,NA,NA,NA,NA
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Dates - Polling Date - 13/05/2024,NA,NA,NA,NA
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Dates - Counting Date - 04/06/2024,NA,NA,NA,NA
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,"Dates - Declaration Of
Result Date - 04/06/2024",NA,NA,NA,NA
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,NA,NA,NA,NA
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Result - Candidate -Winner: - Gumma Thanuja Rani,NA,NA,NA,NA
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Result - Winner - Votes ,NA,NA,NA,477005
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Result - Party Runner-Up: - Bharatiya Janata Party,NA,NA,NA,NA
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Result - Candidate Runner-Up: - Kothapalli Geetha,NA,NA,NA,501260
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Result - Candidate Votes ,NA,NA,NA,NA
Andhra Pradesh-S01,Machilipatnam-GEN,S01_11,Result - Votes- Margin,NA,NA,NA,223179
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Candidates - Nominated,27,7,0,34
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Candidates - Nomination Rejected,12,3,0,15
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Candidates - Withdrawn,2,0,0,2
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Candidates - Contested,13,4,0,17
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Candidates - Forfeited Deposit,11,4,0,15
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Electors - General,829978,873264,151,1703393
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Electors - Overseas,521,163,0,684
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Electors - Service,358,34,0,392
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Electors - Total,830857,873461,151,1704469
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Voters - General,663232,690007,99,1353338
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Voters - Overseas,6,1,0,7
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Voters - Proxy,NA,NA,NA,0
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Voters - Postal,NA,NA,NA,17757
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Voters - Total,NA,NA,NA,1371102
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,NA,NA,NA,5818
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Voters - Polling Percentage,NA,NA,NA,80.44
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Votes - Total Votes Polled On Evm,NA,NA,NA,1353345
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Votes - Total Deducted Votes From Evm,NA,NA,NA,14856
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Votes - Total Valid Votes Polled On Evm,NA,NA,NA,1338489
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Votes - Postal Votes Counted,NA,NA,NA,17757
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Votes - Postal Votes Deducted,NA,NA,NA,1034
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Votes - Valid Postal Votes,NA,NA,NA,16723
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Votes - Total Valid Votes Polled,NA,NA,NA,1355212
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Votes - Test Votes Polled On Evm,NA,NA,NA,0
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Votes - Votes Polled For 'Nota'(Including Postal),NA,NA,NA,9193
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Votes - Tendered Votes,NA,NA,NA,13
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Polling Station - Number,NA,NA,NA,1792
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Polling Station - Average Electors Per Polling,NA,NA,NA,951
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Polling Station - Dates(S) Of Re-Poll If Any,NA,NA,NA,NA
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,NA,NA,NA,NA
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Dates - Polling Date - 13/05/2024,NA,NA,NA,NA
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Dates - Counting Date - 04/06/2024,NA,NA,NA,NA
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,"Dates - Declaration Of
Result Date - 04/06/2024",NA,NA,NA,NA
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,NA,NA,NA,NA
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Result - Candidate -Winner: - Gumma Thanuja Rani,NA,NA,NA,NA
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Result - Winner - Votes ,NA,NA,NA,477005
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Result - Party Runner-Up: - Bharatiya Janata Party,NA,NA,NA,NA
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Result - Candidate Runner-Up: - Kothapalli Geetha,NA,NA,NA,512069
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Result - Candidate Votes ,NA,NA,NA,NA
Andhra Pradesh-S01,Vijayawada-GEN,S01_12,Result - Votes- Margin,NA,NA,NA,282085
Andhra Pradesh-S01,Guntur-GEN,S01_13,Candidates - Nominated,42,5,0,47
Andhra Pradesh-S01,Guntur-GEN,S01_13,Candidates - Nomination Rejected,10,3,0,13
Andhra Pradesh-S01,Guntur-GEN,S01_13,Candidates - Withdrawn,4,0,0,4
Andhra Pradesh-S01,Guntur-GEN,S01_13,Candidates - Contested,28,2,0,30
Andhra Pradesh-S01,Guntur-GEN,S01_13,Candidates - Forfeited Deposit,26,2,0,28
Andhra Pradesh-S01,Guntur-GEN,S01_13,Electors - General,864623,925791,159,1790573
Andhra Pradesh-S01,Guntur-GEN,S01_13,Electors - Overseas,754,216,0,970
Andhra Pradesh-S01,Guntur-GEN,S01_13,Electors - Service,1708,73,0,1781
Andhra Pradesh-S01,Guntur-GEN,S01_13,Electors - Total,867085,926080,159,1793324
Andhra Pradesh-S01,Guntur-GEN,S01_13,Voters - General,686759,726457,62,1413278
Andhra Pradesh-S01,Guntur-GEN,S01_13,Voters - Overseas,0,0,0,0
Andhra Pradesh-S01,Guntur-GEN,S01_13,Voters - Proxy,NA,NA,NA,0
Andhra Pradesh-S01,Guntur-GEN,S01_13,Voters - Postal,NA,NA,NA,24250
Andhra Pradesh-S01,Guntur-GEN,S01_13,Voters - Total,NA,NA,NA,1437528
Andhra Pradesh-S01,Guntur-GEN,S01_13,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,NA,NA,NA,9217
Andhra Pradesh-S01,Guntur-GEN,S01_13,Voters - Polling Percentage,NA,NA,NA,80.16
Andhra Pradesh-S01,Guntur-GEN,S01_13,Votes - Total Votes Polled On Evm,NA,NA,NA,1413278
Andhra Pradesh-S01,Guntur-GEN,S01_13,Votes - Total Deducted Votes From Evm,NA,NA,NA,16427
Andhra Pradesh-S01,Guntur-GEN,S01_13,Votes - Total Valid Votes Polled On Evm,NA,NA,NA,1396851
Andhra Pradesh-S01,Guntur-GEN,S01_13,Votes - Postal Votes Counted,NA,NA,NA,24250
